Tiempo en seg,Referencia,Salida,Estado 1 (VC1),Control (Vi)
120399.3195427,0.59,0.61,1.15,1.78
120399.3740242,0.59,0.59,1.16,1.78
120399.427892,0.59,0.6,1.15,1.78
120399.4834398,0.59,0.6,1.16,1.76
120399.5358146,0.59,0.61,1.16,1.76
120399.5871689,0.59,0.6,1.16,1.78
120399.6375914,0.59,0.6,1.15,1.76
120399.6946811,0.59,0.6,1.15,1.78
120399.7518805,0.59,0.6,1.15,1.78
120399.8050727,0.59,0.61,1.16,1.78
120399.8562553,0.59,0.6,1.15,1.78
120399.9104517,0.59,0.6,1.15,1.76
120399.9790854,0.59,0.59,1.16,1.78
120400.0629255,0.59,0.6,1.16,1.78
120400.1156471,0.59,0.6,1.15,1.78
120400.1820443,0.59,0.6,1.15,1.76
120400.2437288,0.59,0.61,1.16,1.78
120400.3036068,0.59,0.61,1.15,1.76
120400.3987069,0.59,0.61,1.16,1.78
120400.4534453,0.59,0.6,1.16,1.78
120400.5137339,0.59,0.61,1.16,1.76
120400.5655818,0.59,0.6,1.15,1.77
120400.6182953,0.59,0.61,1.15,1.78
120400.6787797,0.59,0.6,1.15,1.78
120400.7335383,0.59,0.61,1.16,1.78
120400.7866355,0.59,0.62,1.15,1.78
120400.8396101,0.59,0.61,1.16,1.78
120400.9097571,0.59,0.62,1.15,1.76
120400.9624464,0.59,0.6,1.15,1.78
120401.0142671,0.59,0.6,1.16,1.78
120401.0654979,0.59,0.6,1.15,1.78
120401.1390122,0.59,0.6,1.15,1.78
120401.272342,0.59,0.6,1.15,1.78
120401.3245841,0.59,0.6,1.15,1.76
120401.3771258,0.59,0.6,1.15,1.76
120401.4301476,0.59,0.6,1.15,1.76
120401.4826857,0.59,0.6,1.15,1.78
120401.5338969,0.59,0.6,1.15,1.78
120401.5852316,0.59,0.61,1.15,1.78
120401.6516359,0.59,0.61,1.15,1.78
120401.7152044,0.59,0.6,1.15,1.76
120401.7666164,0.59,0.61,1.15,1.78
120401.8249377,0.59,0.61,1.15,1.78
120401.8863816,0.59,0.61,1.15,1.78
120401.9533872,0.59,0.6,1.15,1.78
120402.0130639,0.59,0.61,1.16,1.78
120402.0804241,0.59,0.6,1.15,1.76
120402.1421995,0.59,0.6,1.15,1.78
120402.2046004,0.59,0.6,1.15,1.76
120402.2553285,0.59,0.61,1.15,1.76
120402.3220529,0.59,0.6,1.15,1.78
120402.3858136,0.59,0.6,1.15,1.76
120402.4468372,0.59,0.6,1.15,1.76
120402.5079704,0.59,0.6,1.15,1.78
120402.5625471,0.59,0.6,1.15,1.76
120402.6168105,0.6,0.6,1.15,1.8
120402.680961,0.59,0.6,1.15,1.78
120402.7429525,0.59,0.6,1.15,1.78
120402.8031377,0.59,0.6,1.15,1.78
120402.8657157,0.59,0.6,1.16,1.76
120402.9161863,0.59,0.63,1.15,1.77
120402.9787143,0.59,0.64,1.15,1.77
120403.0349922,0.59,0.63,1.15,1.77
120403.0999678,0.59,0.63,1.15,1.77
120403.1777679,0.59,0.63,1.16,1.77
120403.2331701,0.59,0.61,1.15,1.78
120403.3027673,0.59,0.6,1.16,1.78
120403.3805975,0.59,0.6,1.16,1.78
120403.4586127,0.59,0.61,1.16,1.78
120403.5158292,0.59,0.61,1.16,1.76
120403.580386,0.59,0.62,1.15,1.78
120403.6393337,0.59,0.61,1.15,1.76
120403.6897885,0.59,0.61,1.15,1.78
120403.7482528,0.59,0.62,1.15,1.76
120403.8107138,0.59,0.61,1.16,1.78
120403.8653535,0.59,0.62,1.16,1.75
120403.9155811,0.59,0.61,1.15,1.76
120403.9869487,0.59,0.61,1.15,1.76
120404.0441153,0.59,0.62,1.15,1.78
120404.1066016,0.59,0.61,1.15,1.78
120404.1697028,0.59,0.61,1.15,1.78
120404.2323929,0.59,0.62,1.15,1.77
120404.2828999,0.59,0.6,1.15,1.76
120404.3377177,0.59,0.61,1.15,1.78
120404.3999485,0.59,0.62,1.15,1.78
120404.4514869,0.59,0.61,1.15,1.78
120404.508247,0.59,0.61,1.16,1.78
120404.5589877,0.59,0.61,1.16,1.76
120404.6179562,0.59,0.62,1.16,1.77
120404.6738062,0.59,0.62,1.15,1.78
120404.7260942,0.59,0.61,1.15,1.78
120404.791065,0.59,0.61,1.16,1.76
120404.8610514,0.59,0.62,1.15,1.75
120404.9385226,0.59,0.62,1.15,1.76
120405.0167192,0.59,0.62,1.15,1.77
120405.0788802,0.59,0.61,1.15,1.76
120405.1316235,0.59,0.62,1.15,1.76
120405.202114,0.59,0.62,1.15,1.78
120405.2657476,0.59,0.62,1.16,1.75
120405.3289099,0.59,0.61,1.16,1.78
120405.3928046,0.59,0.61,1.15,1.78
120405.4557839,0.59,0.61,1.15,1.78
120405.5189467,0.59,0.6,1.15,1.78
120405.5971979,0.59,0.63,1.15,1.77
120405.6599929,0.59,0.65,1.16,1.76
120405.7122311,0.59,0.63,1.15,1.77
120405.7740478,0.59,0.61,1.15,1.78
120405.8283023,0.59,0.63,1.15,1.77
120405.8866196,0.59,0.64,1.15,1.77
120405.9503021,0.59,0.65,1.16,1.76
120406.0123645,0.59,0.63,1.15,1.77
120406.0769407,0.59,0.63,1.15,1.77
120406.1388069,0.59,0.64,1.15,1.77
120406.2008216,0.59,0.63,1.15,1.75
120406.3107711,0.59,0.65,1.16,1.76
120406.3648661,0.59,0.65,1.16,1.76
120406.4153728,0.59,0.65,1.15,1.76
120406.8109495,0.59,0.65,1.15,1.76
120406.8628804,0.59,0.65,1.16,1.76
120406.9137913,0.59,0.65,1.15,1.76
120406.9752394,0.59,0.65,1.15,1.77
120407.0280187,0.59,0.63,1.15,1.77
120407.0844735,0.59,0.64,1.15,1.77
120407.1346569,0.59,0.64,1.15,1.77
120407.1857186,0.59,0.64,1.15,1.75
120407.2363669,0.59,0.64,1.15,1.77
120407.2865357,0.59,0.64,1.16,1.75
120407.3380907,0.59,0.62,1.15,1.76
120407.3887369,0.59,0.62,1.15,1.76
120407.4422862,0.6,0.63,1.16,1.79
120407.4960071,0.59,0.63,1.16,1.75
120407.5461844,0.59,0.62,1.16,1.77
120407.6043509,0.59,0.62,1.15,1.77
120407.6664466,0.59,0.62,1.16,1.77
120407.7166653,0.59,0.62,1.15,1.78
120407.7669595,0.59,0.62,1.15,1.78
120407.8180677,0.59,0.62,1.15,1.78
120407.8682362,0.59,0.62,1.15,1.78
120407.9187838,0.59,0.62,1.15,1.76
120407.9689841,0.59,0.62,1.15,1.76
120408.019259,0.59,0.62,1.15,1.76
120408.0695379,0.59,0.65,1.15,1.75
120408.1295229,0.59,0.63,1.15,1.77
120408.1927341,0.59,0.64,1.15,1.77
120408.2493234,0.59,0.65,1.15,1.76
120408.3378492,0.59,0.65,1.15,1.75
